callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
17;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;57;4
20;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;183;75;4
21;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;285;4
19;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;283;75;4
22;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;399;4
18;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;399;59;4
24;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;540;4
23;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;101;462;4
26;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;616;4
25;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;578;4
28;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;742;4
27;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;136;642;4
30;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;872;4
29;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;101;782;4
31;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;895;4
33;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;994;4
32;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;908;4
36;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1128;4
34;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;1044;4
35;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;156;1089;4
39;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1321;4
37;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;194;1151;4
40;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1347;4
38;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;179;1266;4
42;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1513;4
41;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;119;1426;4
44;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1632;4
43;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;118;1527;4
45;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1656;4
46;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;1681;4
49;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1845;4
47;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;1819;4
50;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1933;4
48;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;188;1831;4
53;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2102;4
51;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;157;1962;4
54;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2180;4
52;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;150;2069;4
56;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2261;4
55;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;113;2206;4
58;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2368;4
57;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;115;2305;4
60;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2455;4
59;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;109;2411;4
62;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2532;4
61;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;120;2500;4
63;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2631;4
67;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2740;4
64;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;2640;4
66;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;107;2734;4
68;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;2871;4
65;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;295;2646;4
