callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
19643;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;50;7
19649;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;184;66;7
19650;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;333;7
19648;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;286;64;7
19651;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;415;7
19647;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;393;58;7
19652;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;514;7
19646;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;498;53;7
19655;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;558;7
19645;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;599;52;7
19657;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;680;7
19644;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;700;51;7
19659;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;813;7
19658;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;145;706;7
19661;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;870;7
19656;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;276;675;7
19662;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;960;7
19654;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;497;554;7
19665;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1142;7
19653;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;625;526;7
19667;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1164;7
19666;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;101;1150;7
19669;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1265;7
19664;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;375;976;7
19671;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1374;7
19663;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;481;971;7
