callId;cpuId;processId;timeStamp;utilization;numUsers
Long;String;String;Long;Double;Integer
0;cpu-agg;21476@kitt;213;0.1476670654588959;67
0;cpu-0;21476@kitt;213;0.16483516483516483;67
0;cpu-1;21476@kitt;213;0.16712328767123286;67
0;cpu-2;21476@kitt;213;0.18342391304347827;67
0;cpu-3;21476@kitt;213;0.15912208504801098;67
0;cpu-4;21476@kitt;213;0.12637362637362637;67
0;cpu-5;21476@kitt;213;0.12551159618008187;67
0;cpu-6;21476@kitt;213;0.12021857923497269;67
0;cpu-7;21476@kitt;213;0.1360544217687075;67
0;cpu-agg;21476@kitt;413;0.46496815286624205;67
0;cpu-0;21476@kitt;413;0.25;67
0;cpu-1;21476@kitt;413;0.9500000000000001;67
0;cpu-2;21476@kitt;413;0.2631578947368421;67
0;cpu-3;21476@kitt;413;0.6;67
0;cpu-4;21476@kitt;413;0.25;67
0;cpu-5;21476@kitt;413;0.9473684210526315;67
0;cpu-6;21476@kitt;413;0.3157894736842105;67
0;cpu-7;21476@kitt;413;0.23809523809523808;67
0;cpu-agg;21476@kitt;613;0.32919254658385094;67
0;cpu-0;21476@kitt;613;0.05263157894736842;67
0;cpu-1;21476@kitt;613;1.0;67
0;cpu-2;21476@kitt;613;0.09523809523809523;67
0;cpu-3;21476@kitt;613;0.15000000000000002;67
0;cpu-4;21476@kitt;613;0.047619047619047616;67
0;cpu-5;21476@kitt;613;1.0;67
0;cpu-6;21476@kitt;613;0.14285714285714285;67
0;cpu-7;21476@kitt;613;0.15;67
0;cpu-agg;21476@kitt;813;0.3333333333333333;67
0;cpu-0;21476@kitt;813;0.1;67
0;cpu-1;21476@kitt;813;1.0;67
0;cpu-2;21476@kitt;813;0.11764705882352941;67
0;cpu-3;21476@kitt;813;0.09523809523809523;67
0;cpu-4;21476@kitt;813;0.0;67
0;cpu-5;21476@kitt;813;1.0;67
0;cpu-6;21476@kitt;813;0.10526315789473684;67
0;cpu-7;21476@kitt;813;0.10526315789473684;67
0;cpu-agg;21476@kitt;1014;0.07643312101910828;67
0;cpu-0;21476@kitt;1014;0.09523809523809523;67
0;cpu-1;21476@kitt;1014;0.15789473684210525;67
0;cpu-2;21476@kitt;1014;0.14285714285714285;67
0;cpu-3;21476@kitt;1014;0.05263157894736842;67
0;cpu-4;21476@kitt;1014;0.0;67
0;cpu-5;21476@kitt;1014;0.2;67
0;cpu-6;21476@kitt;1014;0.0;67
0;cpu-7;21476@kitt;1014;0.0;67
0;cpu-agg;21476@kitt;1214;0.1320754716981132;67
0;cpu-0;21476@kitt;1214;0.21052631578947367;67
0;cpu-1;21476@kitt;1214;0.25;67
0;cpu-2;21476@kitt;1214;0.05263157894736842;67
0;cpu-3;21476@kitt;1214;0.1;67
0;cpu-4;21476@kitt;1214;0.0;67
0;cpu-5;21476@kitt;1214;0.0;67
0;cpu-6;21476@kitt;1214;0.3;67
0;cpu-7;21476@kitt;1214;0.09523809523809523;67
0;cpu-agg;21476@kitt;1415;0.03821656050955414;67
0;cpu-0;21476@kitt;1415;0.1;67
0;cpu-1;21476@kitt;1415;0.1;67
0;cpu-2;21476@kitt;1415;0.1;67
0;cpu-3;21476@kitt;1415;0.0;67
0;cpu-4;21476@kitt;1415;0.0;67
0;cpu-5;21476@kitt;1415;0.0;67
0;cpu-6;21476@kitt;1415;0.05;67
0;cpu-7;21476@kitt;1415;0.0;67
0;cpu-agg;21476@kitt;1615;0.0440251572327044;67
0;cpu-0;21476@kitt;1615;0.05263157894736842;67
0;cpu-1;21476@kitt;1615;0.1;67
0;cpu-2;21476@kitt;1615;0.05;67
0;cpu-3;21476@kitt;1615;0.05;67
