callId;cpuId;processId;timeStamp;utilization;numUsers
Long;String;String;Long;Double;Integer
0;cpu-agg;12071@kitt;206;0.10149121907751028;1
0;cpu-0;12071@kitt;206;0.12179772423876421;1
0;cpu-1;12071@kitt;206;0.11717911484310878;1
0;cpu-2;12071@kitt;206;0.12020960919249953;1
0;cpu-3;12071@kitt;206;0.10936215942853532;1
0;cpu-4;12071@kitt;206;0.09136317653009612;1
0;cpu-5;12071@kitt;206;0.08526156941649898;1
0;cpu-6;12071@kitt;206;0.08435476774152996;1
0;cpu-7;12071@kitt;206;0.08297819002256204;1
0;cpu-agg;12071@kitt;406;0.0759493670886076;1
0;cpu-0;12071@kitt;406;0.21052631578947367;1
0;cpu-1;12071@kitt;406;0.05263157894736842;1
0;cpu-2;12071@kitt;406;0.1;1
0;cpu-3;12071@kitt;406;0.1;1
0;cpu-4;12071@kitt;406;0.09523809523809523;1
0;cpu-5;12071@kitt;406;0.0;1
0;cpu-6;12071@kitt;406;0.0;1
0;cpu-7;12071@kitt;406;0.047619047619047616;1
0;cpu-agg;12071@kitt;607;0.1625;1
0;cpu-0;12071@kitt;607;0.15000000000000002;1
0;cpu-1;12071@kitt;607;0.1;1
0;cpu-2;12071@kitt;607;0.47368421052631576;1
0;cpu-3;12071@kitt;607;0.19047619047619047;1
0;cpu-4;12071@kitt;607;0.2;1
0;cpu-5;12071@kitt;607;0.15000000000000002;1
0;cpu-6;12071@kitt;607;0.0;1
0;cpu-7;12071@kitt;607;0.0;1
0;cpu-agg;12071@kitt;807;0.0903225806451613;1
0;cpu-0;12071@kitt;807;0.2;1
0;cpu-1;12071@kitt;807;0.14285714285714285;1
0;cpu-2;12071@kitt;807;0.2;1
0;cpu-3;12071@kitt;807;0.10526315789473684;1
0;cpu-4;12071@kitt;807;0.05263157894736842;1
0;cpu-5;12071@kitt;807;0.05;1
0;cpu-6;12071@kitt;807;0.05;1
0;cpu-7;12071@kitt;807;0.05263157894736842;1
0;cpu-agg;12071@kitt;1008;0.08227848101265824;1
0;cpu-0;12071@kitt;1008;0.05;1
0;cpu-1;12071@kitt;1008;0.0;1
0;cpu-2;12071@kitt;1008;0.2857142857142857;1
0;cpu-3;12071@kitt;1008;0.05;1
0;cpu-4;12071@kitt;1008;0.0;1
0;cpu-5;12071@kitt;1008;0.0;1
0;cpu-6;12071@kitt;1008;0.05;1
0;cpu-7;12071@kitt;1008;0.1;1
0;cpu-agg;12071@kitt;1208;0.10303030303030303;1
0;cpu-0;12071@kitt;1208;0.23809523809523808;1
0;cpu-1;12071@kitt;1208;0.05263157894736842;1
0;cpu-2;12071@kitt;1208;0.14285714285714285;1
0;cpu-3;12071@kitt;1208;0.09523809523809523;1
0;cpu-4;12071@kitt;1208;0.05263157894736842;1
0;cpu-5;12071@kitt;1208;0.05;1
0;cpu-6;12071@kitt;1208;0.09523809523809523;1
0;cpu-7;12071@kitt;1208;0.09523809523809523;1
0;cpu-agg;12071@kitt;1408;0.045454545454545456;1
0;cpu-0;12071@kitt;1408;0.05263157894736842;1
0;cpu-1;12071@kitt;1408;0.05263157894736842;1
0;cpu-2;12071@kitt;1408;0.0;1
0;cpu-3;12071@kitt;1408;0.0;1
0;cpu-4;12071@kitt;1408;0.05;1
0;cpu-5;12071@kitt;1408;0.0;1
0;cpu-6;12071@kitt;1408;0.0;1
0;cpu-7;12071@kitt;1408;0.15000000000000002;1
0;cpu-agg;12071@kitt;1609;0.17391304347826086;1
0;cpu-0;12071@kitt;1609;0.15000000000000002;1
0;cpu-1;12071@kitt;1609;0.05263157894736842;1
0;cpu-2;12071@kitt;1609;0.25;1
0;cpu-3;12071@kitt;1609;0.10526315789473684;1
0;cpu-4;12071@kitt;1609;0.39999999999999997;1
0;cpu-5;12071@kitt;1609;0.3333333333333333;1
0;cpu-6;12071@kitt;1609;0.0;1
0;cpu-7;12071@kitt;1609;0.0;1
0;cpu-agg;12071@kitt;1809;0.11538461538461538;1
0;cpu-0;12071@kitt;1809;0.16666666666666666;1
0;cpu-1;12071@kitt;1809;0.1;1
0;cpu-2;12071@kitt;1809;0.19047619047619047;1
0;cpu-3;12071@kitt;1809;0.05;1
0;cpu-4;12071@kitt;1809;0.14285714285714285;1
0;cpu-5;12071@kitt;1809;0.047619047619047616;1
0;cpu-6;12071@kitt;1809;0.2857142857142857;1
0;cpu-7;12071@kitt;1809;0.05263157894736842;1
0;cpu-agg;12071@kitt;2010;0.17721518987341772;1
0;cpu-0;12071@kitt;2010;0.21052631578947367;1
0;cpu-1;12071@kitt;2010;0.19047619047619047;1
0;cpu-2;12071@kitt;2010;0.21052631578947367;1
0;cpu-3;12071@kitt;2010;0.14285714285714285;1
0;cpu-4;12071@kitt;2010;0.2222222222222222;1
0;cpu-5;12071@kitt;2010;0.05263157894736842;1
0;cpu-6;12071@kitt;2010;0.3157894736842105;1
0;cpu-7;12071@kitt;2010;0.0;1
0;cpu-agg;12071@kitt;2210;0.08750000000000001;1
0;cpu-0;12071@kitt;2210;0.05;1
0;cpu-1;12071@kitt;2210;0.15000000000000002;1
0;cpu-2;12071@kitt;2210;0.14285714285714285;1
0;cpu-3;12071@kitt;2210;0.05555555555555555;1
0;cpu-4;12071@kitt;2210;0.05263157894736842;1
