callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
2403;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;22;10
2412;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;158;64;10
2413;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;243;10
2411;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;276;47;10
2414;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;353;10
2410;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;380;43;10
2416;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;500;10
2409;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;480;43;10
2418;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;1;609;10
2408;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;580;43;10
2420;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;675;10
2407;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;683;40;10
2422;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;767;10
2406;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;790;33;10
2424;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;874;10
2405;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;894;29;10
