callId;cpuId;processId;timeStamp;utilization;numUsers
Long;String;String;Long;Double;Integer
0;cpu-agg;12071@kitt;202;0.1367595818815331;10
0;cpu-0;12071@kitt;202;0.18439716312056736;10
0;cpu-1;12071@kitt;202;0.15277777777777776;10
0;cpu-2;12071@kitt;202;0.1597222222222222;10
0;cpu-3;12071@kitt;202;0.1506849315068493;10
0;cpu-4;12071@kitt;202;0.09154929577464789;10
0;cpu-5;12071@kitt;202;0.13103448275862067;10
0;cpu-6;12071@kitt;202;0.13194444444444445;10
0;cpu-7;12071@kitt;202;0.1048951048951049;10
0;cpu-agg;12071@kitt;403;0.04516129032258064;10
0;cpu-0;12071@kitt;403;0.10526315789473684;10
0;cpu-1;12071@kitt;403;0.05263157894736842;10
0;cpu-2;12071@kitt;403;0.0;10
0;cpu-3;12071@kitt;403;0.05;10
0;cpu-4;12071@kitt;403;0.1;10
0;cpu-5;12071@kitt;403;0.05263157894736842;10
0;cpu-6;12071@kitt;403;0.0;10
0;cpu-7;12071@kitt;403;0.0;10
0;cpu-agg;12071@kitt;603;0.056962025316455694;10
0;cpu-0;12071@kitt;603;0.05263157894736842;10
0;cpu-1;12071@kitt;603;0.05263157894736842;10
0;cpu-2;12071@kitt;603;0.1;10
0;cpu-3;12071@kitt;603;0.09523809523809523;10
0;cpu-4;12071@kitt;603;0.1;10
0;cpu-5;12071@kitt;603;0.09090909090909091;10
0;cpu-6;12071@kitt;603;0.0;10
0;cpu-7;12071@kitt;603;0.0;10
0;cpu-agg;12071@kitt;803;0.06289308176100629;10
0;cpu-0;12071@kitt;803;0.05;10
0;cpu-1;12071@kitt;803;0.0;10
0;cpu-2;12071@kitt;803;0.2;10
0;cpu-3;12071@kitt;803;0.09523809523809523;10
0;cpu-4;12071@kitt;803;0.05;10
0;cpu-5;12071@kitt;803;0.0;10
0;cpu-6;12071@kitt;803;0.05;10
0;cpu-7;12071@kitt;803;0.0;10
0;cpu-agg;12071@kitt;1004;0.04430379746835443;10
0;cpu-0;12071@kitt;1004;0.05263157894736842;10
0;cpu-1;12071@kitt;1004;0.0;10
0;cpu-2;12071@kitt;1004;0.14285714285714285;10
0;cpu-3;12071@kitt;1004;0.0;10
0;cpu-4;12071@kitt;1004;0.1;10
0;cpu-5;12071@kitt;1004;0.05;10
0;cpu-6;12071@kitt;1004;0.05;10
0;cpu-7;12071@kitt;1004;0.0;10
0;cpu-agg;12071@kitt;1204;0.12025316455696203;10
0;cpu-0;12071@kitt;1204;0.25;10
0;cpu-1;12071@kitt;1204;0.05;10
0;cpu-2;12071@kitt;1204;0.15789473684210525;10
0;cpu-3;12071@kitt;1204;0.05263157894736842;10
0;cpu-4;12071@kitt;1204;0.10526315789473684;10
0;cpu-5;12071@kitt;1204;0.05;10
0;cpu-6;12071@kitt;1204;0.1;10
0;cpu-7;12071@kitt;1204;0.15000000000000002;10
0;cpu-agg;12071@kitt;1405;0.13461538461538464;10
0;cpu-0;12071@kitt;1405;0.0;10
0;cpu-1;12071@kitt;1405;0.05555555555555555;10
0;cpu-2;12071@kitt;1405;0.1;10
0;cpu-3;12071@kitt;1405;0.0;10
0;cpu-4;12071@kitt;1405;0.05;10
0;cpu-5;12071@kitt;1405;0.7368421052631579;10
0;cpu-6;12071@kitt;1405;0.0;10
0;cpu-7;12071@kitt;1405;0.0;10
0;cpu-agg;12071@kitt;1605;0.09433962264150944;10
0;cpu-0;12071@kitt;1605;0.1;10
0;cpu-1;12071@kitt;1605;0.05;10
0;cpu-2;12071@kitt;1605;0.25;10
0;cpu-3;12071@kitt;1605;0.1;10
0;cpu-4;12071@kitt;1605;0.09523809523809523;10
0;cpu-5;12071@kitt;1605;0.15;10
0;cpu-6;12071@kitt;1605;0.09523809523809523;10
0;cpu-7;12071@kitt;1605;0.047619047619047616;10
0;cpu-agg;12071@kitt;1805;0.11320754716981132;10
0;cpu-0;12071@kitt;1805;0.2;10
0;cpu-1;12071@kitt;1805;0.1;10
0;cpu-2;12071@kitt;1805;0.1;10
0;cpu-3;12071@kitt;1805;0.15;10
0;cpu-4;12071@kitt;1805;0.0;10
0;cpu-5;12071@kitt;1805;0.05;10
0;cpu-6;12071@kitt;1805;0.2;10
0;cpu-7;12071@kitt;1805;0.05;10
0;cpu-agg;12071@kitt;2006;0.056249999999999994;10
0;cpu-0;12071@kitt;2006;0.05;10
0;cpu-1;12071@kitt;2006;0.15000000000000002;10
0;cpu-2;12071@kitt;2006;0.1;10
0;cpu-3;12071@kitt;2006;0.05;10
0;cpu-4;12071@kitt;2006;0.0;10
0;cpu-5;12071@kitt;2006;0.0;10
0;cpu-6;12071@kitt;2006;0.18181818181818182;10
0;cpu-7;12071@kitt;2006;0.0;10
0;cpu-agg;12071@kitt;2206;0.06962025316455697;10
0;cpu-0;12071@kitt;2206;0.0;10
0;cpu-1;12071@kitt;2206;0.10526315789473684;10
0;cpu-2;12071@kitt;2206;0.10526315789473684;10
0;cpu-3;12071@kitt;2206;0.10526315789473684;10
0;cpu-4;12071@kitt;2206;0.05;10
0;cpu-5;12071@kitt;2206;0.0;10
0;cpu-6;12071@kitt;2206;0.05;10
0;cpu-7;12071@kitt;2206;0.0;10
0;cpu-agg;12071@kitt;2407;0.0759493670886076;10
0;cpu-0;12071@kitt;2407;0.15000000000000002;10
0;cpu-1;12071@kitt;2407;0.1;10
0;cpu-2;12071@kitt;2407;0.14285714285714285;10
0;cpu-3;12071@kitt;2407;0.05263157894736842;10
0;cpu-4;12071@kitt;2407;0.1;10
0;cpu-5;12071@kitt;2407;0.05263157894736842;10
0;cpu-6;12071@kitt;2407;0.0;10
0;cpu-7;12071@kitt;2407;0.09523809523809523;10
0;cpu-agg;12071@kitt;2607;0.08024691358024691;10
0;cpu-0;12071@kitt;2607;0.15000000000000002;10
0;cpu-1;12071@kitt;2607;0.1;10
0;cpu-2;12071@kitt;2607;0.05;10
0;cpu-3;12071@kitt;2607;0.14285714285714285;10
0;cpu-4;12071@kitt;2607;0.0;10
0;cpu-5;12071@kitt;2607;0.047619047619047616;10
0;cpu-6;12071@kitt;2607;0.05;10
0;cpu-7;12071@kitt;2607;0.05;10
0;cpu-agg;12071@kitt;2807;0.11320754716981132;10
0;cpu-0;12071@kitt;2807;0.15000000000000002;10
0;cpu-1;12071@kitt;2807;0.1;10
0;cpu-2;12071@kitt;2807;0.23809523809523808;10
0;cpu-3;12071@kitt;2807;0.15;10
0;cpu-4;12071@kitt;2807;0.0;10
0;cpu-5;12071@kitt;2807;0.05263157894736842;10
0;cpu-6;12071@kitt;2807;0.15789473684210525;10
0;cpu-7;12071@kitt;2807;0.0;10
0;cpu-agg;12071@kitt;3008;0.1;10
0;cpu-0;12071@kitt;3008;0.10526315789473684;10
0;cpu-1;12071@kitt;3008;0.15;10
0;cpu-2;12071@kitt;3008;0.19047619047619047;10
0;cpu-3;12071@kitt;3008;0.15;10
0;cpu-4;12071@kitt;3008;0.047619047619047616;10
0;cpu-5;12071@kitt;3008;0.047619047619047616;10
0;cpu-6;12071@kitt;3008;0.05;10
0;cpu-7;12071@kitt;3008;0.1;10
0;cpu-agg;12071@kitt;3208;0.08074534161490683;10
0;cpu-0;12071@kitt;3208;0.09523809523809523;10
0;cpu-1;12071@kitt;3208;0.19047619047619047;10
0;cpu-2;12071@kitt;3208;0.2;10
0;cpu-3;12071@kitt;3208;0.1;10
0;cpu-4;12071@kitt;3208;0.0;10
0;cpu-5;12071@kitt;3208;0.0;10
0;cpu-6;12071@kitt;3208;0.05;10
0;cpu-7;12071@kitt;3208;0.0;10
0;cpu-agg;12071@kitt;3408;0.07547169811320754;10
0;cpu-0;12071@kitt;3408;0.0;10
0;cpu-1;12071@kitt;3408;0.15000000000000002;10
0;cpu-2;12071@kitt;3408;0.14285714285714285;10
0;cpu-3;12071@kitt;3408;0.1;10
0;cpu-4;12071@kitt;3408;0.05;10
0;cpu-5;12071@kitt;3408;0.05;10
0;cpu-6;12071@kitt;3408;0.05;10
0;cpu-7;12071@kitt;3408;0.05;10
0;cpu-agg;12071@kitt;3609;0.1;10
0;cpu-0;12071@kitt;3609;0.1;10
0;cpu-1;12071@kitt;3609;0.15789473684210525;10
0;cpu-2;12071@kitt;3609;0.1;10
0;cpu-3;12071@kitt;3609;0.1;10
0;cpu-4;12071@kitt;3609;0.05;10
0;cpu-5;12071@kitt;3609;0.1;10
0;cpu-6;12071@kitt;3609;0.14285714285714285;10
0;cpu-7;12071@kitt;3609;0.0;10
0;cpu-agg;12071@kitt;3809;0.05161290322580645;10
0;cpu-0;12071@kitt;3809;0.0;10
0;cpu-1;12071@kitt;3809;0.10526315789473684;10
0;cpu-2;12071@kitt;3809;0.09523809523809523;10
0;cpu-3;12071@kitt;3809;0.05555555555555555;10
0;cpu-4;12071@kitt;3809;0.05;10
0;cpu-5;12071@kitt;3809;0.047619047619047616;10
0;cpu-6;12071@kitt;3809;0.05263157894736842;10
0;cpu-7;12071@kitt;3809;0.0;10
0;cpu-agg;12071@kitt;4009;0.06832298136645963;10
0;cpu-0;12071@kitt;4009;0.14285714285714285;10
0;cpu-1;12071@kitt;4009;0.05;10
0;cpu-2;12071@kitt;4009;0.05263157894736842;10
0;cpu-3;12071@kitt;4009;0.13636363636363635;10
0;cpu-4;12071@kitt;4009;0.0;10
0;cpu-5;12071@kitt;4009;0.0;10
0;cpu-6;12071@kitt;4009;0.1;10
0;cpu-7;12071@kitt;4009;0.09523809523809523;10
0;cpu-agg;12071@kitt;4210;0.08176100628930817;10
0;cpu-0;12071@kitt;4210;0.21052631578947367;10
0;cpu-1;12071@kitt;4210;0.05;10
0;cpu-2;12071@kitt;4210;0.05263157894736842;10
0;cpu-3;12071@kitt;4210;0.05;10
0;cpu-4;12071@kitt;4210;0.05;10
0;cpu-5;12071@kitt;4210;0.1;10
0;cpu-6;12071@kitt;4210;0.09523809523809523;10
0;cpu-7;12071@kitt;4210;0.05;10
0;cpu-agg;12071@kitt;4410;0.0759493670886076;10
0;cpu-0;12071@kitt;4410;0.15000000000000002;10
0;cpu-1;12071@kitt;4410;0.05;10
0;cpu-2;12071@kitt;4410;0.05;10
0;cpu-3;12071@kitt;4410;0.05263157894736842;10
0;cpu-4;12071@kitt;4410;0.05263157894736842;10
0;cpu-5;12071@kitt;4410;0.09523809523809523;10
0;cpu-6;12071@kitt;4410;0.0;10
0;cpu-7;12071@kitt;4410;0.1;10
0;cpu-agg;12071@kitt;4611;0.06329113924050633;10
0;cpu-0;12071@kitt;4611;0.05263157894736842;10
0;cpu-1;12071@kitt;4611;0.05263157894736842;10
0;cpu-2;12071@kitt;4611;0.05263157894736842;10
0;cpu-3;12071@kitt;4611;0.05263157894736842;10
0;cpu-4;12071@kitt;4611;0.09523809523809523;10
0;cpu-5;12071@kitt;4611;0.0;10
0;cpu-6;12071@kitt;4611;0.05;10
0;cpu-7;12071@kitt;4611;0.15000000000000002;10
0;cpu-agg;12071@kitt;4811;0.04516129032258065;10
0;cpu-0;12071@kitt;4811;0.1;10
0;cpu-1;12071@kitt;4811;0.05263157894736842;10
0;cpu-2;12071@kitt;4811;0.1;10
0;cpu-3;12071@kitt;4811;0.10526315789473684;10
0;cpu-4;12071@kitt;4811;0.09523809523809523;10
0;cpu-5;12071@kitt;4811;0.0;10
0;cpu-6;12071@kitt;4811;0.0;10
0;cpu-7;12071@kitt;4811;0.0;10
0;cpu-agg;12071@kitt;5011;0.06875;10
0;cpu-0;12071@kitt;5011;0.05;10
0;cpu-1;12071@kitt;5011;0.0;10
0;cpu-2;12071@kitt;5011;0.05263157894736842;10
0;cpu-3;12071@kitt;5011;0.05;10
0;cpu-4;12071@kitt;5011;0.0;10
0;cpu-5;12071@kitt;5011;0.05;10
0;cpu-6;12071@kitt;5011;0.09523809523809523;10
0;cpu-7;12071@kitt;5011;0.13636363636363635;10
0;cpu-agg;12071@kitt;5212;0.0625;10
0;cpu-0;12071@kitt;5212;0.10526315789473684;10
0;cpu-1;12071@kitt;5212;0.09523809523809523;10
0;cpu-2;12071@kitt;5212;0.1;10
0;cpu-3;12071@kitt;5212;0.05;10
0;cpu-4;12071@kitt;5212;0.047619047619047616;10
0;cpu-5;12071@kitt;5212;0.0;10
0;cpu-6;12071@kitt;5212;0.05;10
0;cpu-7;12071@kitt;5212;0.05;10
0;cpu-agg;12071@kitt;5412;0.09433962264150943;10
0;cpu-0;12071@kitt;5412;0.19047619047619047;10
0;cpu-1;12071@kitt;5412;0.15789473684210525;10
0;cpu-2;12071@kitt;5412;0.15;10
0;cpu-3;12071@kitt;5412;0.09523809523809523;10
0;cpu-4;12071@kitt;5412;0.1;10
0;cpu-5;12071@kitt;5412;0.1;10
0;cpu-6;12071@kitt;5412;0.05;10
0;cpu-7;12071@kitt;5412;0.05;10
0;cpu-agg;12071@kitt;5613;0.06875;10
0;cpu-0;12071@kitt;5613;0.0;10
0;cpu-1;12071@kitt;5613;0.1;10
0;cpu-2;12071@kitt;5613;0.19047619047619047;10
0;cpu-3;12071@kitt;5613;0.0;10
0;cpu-4;12071@kitt;5613;0.05;10
0;cpu-5;12071@kitt;5613;0.0;10
0;cpu-6;12071@kitt;5613;0.047619047619047616;10
0;cpu-7;12071@kitt;5613;0.05;10
0;cpu-agg;12071@kitt;5813;0.05194805194805195;10
0;cpu-0;12071@kitt;5813;0.1;10
0;cpu-1;12071@kitt;5813;0.10526315789473684;10
0;cpu-2;12071@kitt;5813;0.05263157894736842;10
0;cpu-3;12071@kitt;5813;0.05263157894736842;10
0;cpu-4;12071@kitt;5813;0.05555555555555555;10
0;cpu-5;12071@kitt;5813;0.0;10
0;cpu-6;12071@kitt;5813;0.0;10
