callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
2335;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;40;4
2338;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;196;45;4
2339;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;279;4
2337;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;298;43;4
2341;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;402;4
2336;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;398;43;4
2342;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;500;4
2340;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;147;394;4
2343;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;558;4
2344;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;586;4
2347;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;727;4
2345;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;179;607;4
2348;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;864;4
2346;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;180;706;4
2350;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;925;4
2351;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;990;4
