callId;cpuId;processId;timeStamp;utilization;numUsers
Long;String;String;Long;Double;Integer
0;cpu-agg;21476@kitt;723;0.3065326633165829;1
0;cpu-0;21476@kitt;723;0.08163265306122448;1
0;cpu-1;21476@kitt;723;0.04081632653061224;1
0;cpu-2;21476@kitt;723;0.020833333333333332;1
0;cpu-3;21476@kitt;723;0.0784313725490196;1
0;cpu-4;21476@kitt;723;0.04081632653061224;1
0;cpu-5;21476@kitt;723;0.14;1
0;cpu-6;21476@kitt;723;0.04;1
0;cpu-7;21476@kitt;723;0.02040816326530612;1
0;cpu-agg;21476@kitt;1425;0.06294964028776978;1
0;cpu-0;21476@kitt;1425;0.14285714285714285;1
0;cpu-1;21476@kitt;1425;0.05263157894736842;1
0;cpu-2;21476@kitt;1425;0.1;1
0;cpu-3;21476@kitt;1425;0.05263157894736842;1
0;cpu-4;21476@kitt;1425;0.0;1
0;cpu-5;21476@kitt;1425;0.0;1
0;cpu-6;21476@kitt;1425;0.15;1
0;cpu-7;21476@kitt;1425;0.05;1
0;cpu-agg;21476@kitt;1625;0.037500000000000006;1
0;cpu-0;21476@kitt;1625;0.05263157894736842;1
0;cpu-1;21476@kitt;1625;0.05;1
0;cpu-2;21476@kitt;1625;0.05;1
0;cpu-3;21476@kitt;1625;0.05;1
0;cpu-4;21476@kitt;1625;0.09090909090909091;1
0;cpu-5;21476@kitt;1625;0.0;1
0;cpu-6;21476@kitt;1625;0.0;1
0;cpu-7;21476@kitt;1625;0.0;1
0;cpu-agg;21476@kitt;1826;0.012658227848101266;1
0;cpu-0;21476@kitt;1826;0.0;1
0;cpu-1;21476@kitt;1826;0.0;1
0;cpu-2;21476@kitt;1826;0.05263157894736842;1
0;cpu-3;21476@kitt;1826;0.05;1
0;cpu-4;21476@kitt;1826;0.0;1
0;cpu-5;21476@kitt;1826;0.05;1
0;cpu-6;21476@kitt;1826;0.0;1
0;cpu-7;21476@kitt;1826;0.0;1
0;cpu-agg;21476@kitt;2026;0.02531645569620253;1
0;cpu-0;21476@kitt;2026;0.05;1
0;cpu-1;21476@kitt;2026;0.0;1
0;cpu-2;21476@kitt;2026;0.0;1
0;cpu-3;21476@kitt;2026;0.05263157894736842;1
0;cpu-4;21476@kitt;2026;0.0;1
0;cpu-5;21476@kitt;2026;0.0;1
0;cpu-6;21476@kitt;2026;0.047619047619047616;1
0;cpu-7;21476@kitt;2026;0.0;1
0;cpu-agg;21476@kitt;2227;0.006329113924050633;1
0;cpu-0;21476@kitt;2227;0.0;1
0;cpu-1;21476@kitt;2227;0.0;1
0;cpu-2;21476@kitt;2227;0.0;1
0;cpu-3;21476@kitt;2227;0.047619047619047616;1
0;cpu-4;21476@kitt;2227;0.0;1
0;cpu-5;21476@kitt;2227;0.0;1
0;cpu-6;21476@kitt;2227;0.047619047619047616;1
0;cpu-7;21476@kitt;2227;0.0;1
0;cpu-agg;21476@kitt;2427;0.1069182389937107;1
0;cpu-0;21476@kitt;2427;0.25;1
0;cpu-1;21476@kitt;2427;0.05;1
0;cpu-2;21476@kitt;2427;0.05263157894736842;1
0;cpu-3;21476@kitt;2427;0.10526315789473684;1
0;cpu-4;21476@kitt;2427;0.2;1
0;cpu-5;21476@kitt;2427;0.09523809523809523;1
0;cpu-6;21476@kitt;2427;0.0;1
0;cpu-7;21476@kitt;2427;0.0;1
0;cpu-agg;21476@kitt;2628;0.07692307692307693;1
0;cpu-0;21476@kitt;2628;0.0;1
0;cpu-1;21476@kitt;2628;0.05;1
0;cpu-2;21476@kitt;2628;0.0;1
0;cpu-3;21476@kitt;2628;0.0;1
0;cpu-4;21476@kitt;2628;0.05;1
0;cpu-5;21476@kitt;2628;0.15;1
0;cpu-6;21476@kitt;2628;0.05263157894736842;1
0;cpu-7;21476@kitt;2628;0.3333333333333333;1
0;cpu-agg;21476@kitt;2829;0.16774193548387095;1
0;cpu-0;21476@kitt;2829;0.15;1
0;cpu-1;21476@kitt;2829;0.10526315789473684;1
0;cpu-2;21476@kitt;2829;0.1;1
0;cpu-3;21476@kitt;2829;0.10526315789473684;1
0;cpu-4;21476@kitt;2829;0.0;1
0;cpu-5;21476@kitt;2829;0.25;1
0;cpu-6;21476@kitt;2829;0.05;1
0;cpu-7;21476@kitt;2829;0.6000000000000001;1
0;cpu-agg;21476@kitt;3029;0.19230769230769232;1
0;cpu-0;21476@kitt;3029;0.2;1
0;cpu-1;21476@kitt;3029;0.2222222222222222;1
0;cpu-2;21476@kitt;3029;0.3;1
0;cpu-3;21476@kitt;3029;0.21052631578947367;1
0;cpu-4;21476@kitt;3029;0.15;1
0;cpu-5;21476@kitt;3029;0.35;1
0;cpu-6;21476@kitt;3029;0.05263157894736842;1
0;cpu-7;21476@kitt;3029;0.15789473684210525;1
0;cpu-agg;21476@kitt;3229;0.11464968152866241;1
0;cpu-0;21476@kitt;3229;0.15000000000000002;1
0;cpu-1;21476@kitt;3229;0.1;1
0;cpu-2;21476@kitt;3229;0.1111111111111111;1
0;cpu-3;21476@kitt;3229;0.21052631578947367;1
0;cpu-4;21476@kitt;3229;0.0;1
0;cpu-5;21476@kitt;3229;0.05263157894736842;1
0;cpu-6;21476@kitt;3229;0.15789473684210525;1
0;cpu-7;21476@kitt;3229;0.0;1
0;cpu-agg;21476@kitt;3430;0.05732484076433121;1
0;cpu-0;21476@kitt;3430;0.05;1
0;cpu-1;21476@kitt;3430;0.15;1
0;cpu-2;21476@kitt;3430;0.05;1
0;cpu-3;21476@kitt;3430;0.05;1
0;cpu-4;21476@kitt;3430;0.1;1
0;cpu-5;21476@kitt;3430;0.0;1
0;cpu-6;21476@kitt;3430;0.09523809523809523;1
0;cpu-7;21476@kitt;3430;0.0;1
0;cpu-agg;21476@kitt;3630;0.01886792452830189;1
0;cpu-0;21476@kitt;3630;0.05;1
0;cpu-1;21476@kitt;3630;0.0;1
0;cpu-2;21476@kitt;3630;0.05;1
0;cpu-3;21476@kitt;3630;0.0;1
0;cpu-4;21476@kitt;3630;0.0;1
0;cpu-5;21476@kitt;3630;0.0;1
0;cpu-6;21476@kitt;3630;0.0;1
0;cpu-7;21476@kitt;3630;0.0;1
0;cpu-agg;21476@kitt;3831;0.037500000000000006;1
0;cpu-0;21476@kitt;3831;0.05263157894736842;1
0;cpu-1;21476@kitt;3831;0.047619047619047616;1
0;cpu-2;21476@kitt;3831;0.14285714285714285;1
0;cpu-3;21476@kitt;3831;0.0;1
0;cpu-4;21476@kitt;3831;0.05;1
0;cpu-5;21476@kitt;3831;0.0;1
0;cpu-6;21476@kitt;3831;0.0;1
0;cpu-7;21476@kitt;3831;0.0;1
0;cpu-agg;21476@kitt;4031;0.025;1
0;cpu-0;21476@kitt;4031;0.05;1
0;cpu-1;21476@kitt;4031;0.05;1
0;cpu-2;21476@kitt;4031;0.09523809523809523;1
0;cpu-3;21476@kitt;4031;0.0;1
0;cpu-4;21476@kitt;4031;0.0;1
0;cpu-5;21476@kitt;4031;0.05;1
0;cpu-6;21476@kitt;4031;0.0;1
0;cpu-7;21476@kitt;4031;0.0;1
0;cpu-agg;21476@kitt;4232;0.03164556962025317;1
0;cpu-0;21476@kitt;4232;0.0;1
0;cpu-1;21476@kitt;4232;0.0;1
0;cpu-2;21476@kitt;4232;0.05;1
0;cpu-3;21476@kitt;4232;0.0;1
0;cpu-4;21476@kitt;4232;0.05;1
0;cpu-5;21476@kitt;4232;0.047619047619047616;1
0;cpu-6;21476@kitt;4232;0.09523809523809523;1
0;cpu-7;21476@kitt;4232;0.0;1
0;cpu-agg;21476@kitt;4433;0.10759493670886076;1
0;cpu-0;21476@kitt;4433;0.25;1
0;cpu-1;21476@kitt;4433;0.10526315789473684;1
0;cpu-2;21476@kitt;4433;0.05263157894736842;1
0;cpu-3;21476@kitt;4433;0.1;1
0;cpu-4;21476@kitt;4433;0.1;1
0;cpu-5;21476@kitt;4433;0.05263157894736842;1
0;cpu-6;21476@kitt;4433;0.10526315789473684;1
0;cpu-7;21476@kitt;4433;0.1;1
0;cpu-agg;21476@kitt;4633;0.03125;1
0;cpu-0;21476@kitt;4633;0.05;1
0;cpu-1;21476@kitt;4633;0.05;1
0;cpu-2;21476@kitt;4633;0.05;1
0;cpu-3;21476@kitt;4633;0.0;1
0;cpu-4;21476@kitt;4633;0.0;1
0;cpu-5;21476@kitt;4633;0.047619047619047616;1
0;cpu-6;21476@kitt;4633;0.0;1
0;cpu-7;21476@kitt;4633;0.0;1
0;cpu-agg;21476@kitt;4834;0.05732484076433121;1
0;cpu-0;21476@kitt;4834;0.0;1
0;cpu-1;21476@kitt;4834;0.05555555555555555;1
0;cpu-2;21476@kitt;4834;0.15;1
0;cpu-3;21476@kitt;4834;0.09523809523809523;1
0;cpu-4;21476@kitt;4834;0.1;1
0;cpu-5;21476@kitt;4834;0.0;1
0;cpu-6;21476@kitt;4834;0.0;1
0;cpu-7;21476@kitt;4834;0.0;1
0;cpu-agg;21476@kitt;5034;0.06875;1
0;cpu-0;21476@kitt;5034;0.05;1
0;cpu-1;21476@kitt;5034;0.0;1
0;cpu-2;21476@kitt;5034;0.10526315789473684;1
0;cpu-3;21476@kitt;5034;0.19047619047619047;1
0;cpu-4;21476@kitt;5034;0.1;1
0;cpu-5;21476@kitt;5034;0.05;1
0;cpu-6;21476@kitt;5034;0.047619047619047616;1
0;cpu-7;21476@kitt;5034;0.0;1
0;cpu-agg;21476@kitt;5235;0.07643312101910828;1
0;cpu-0;21476@kitt;5235;0.1;1
0;cpu-1;21476@kitt;5235;0.2857142857142857;1
0;cpu-2;21476@kitt;5235;0.0;1
0;cpu-3;21476@kitt;5235;0.14285714285714285;1
0;cpu-4;21476@kitt;5235;0.15789473684210525;1
0;cpu-5;21476@kitt;5235;0.0;1
0;cpu-6;21476@kitt;5235;0.0;1
0;cpu-7;21476@kitt;5235;0.0;1
0;cpu-agg;21476@kitt;5436;0.1069182389937107;1
0;cpu-0;21476@kitt;5436;0.10526315789473684;1
0;cpu-1;21476@kitt;5436;0.05263157894736842;1
0;cpu-2;21476@kitt;5436;0.23809523809523808;1
0;cpu-3;21476@kitt;5436;0.15789473684210525;1
0;cpu-4;21476@kitt;5436;0.15000000000000002;1
0;cpu-5;21476@kitt;5436;0.0;1
0;cpu-6;21476@kitt;5436;0.047619047619047616;1
0;cpu-7;21476@kitt;5436;0.0;1
0;cpu-agg;21476@kitt;5636;0.06329113924050633;1
0;cpu-0;21476@kitt;5636;0.047619047619047616;1
0;cpu-1;21476@kitt;5636;0.15789473684210525;1
0;cpu-2;21476@kitt;5636;0.19047619047619047;1
0;cpu-3;21476@kitt;5636;0.05;1
0;cpu-4;21476@kitt;5636;0.10526315789473684;1
0;cpu-5;21476@kitt;5636;0.047619047619047616;1
0;cpu-6;21476@kitt;5636;0.0;1
0;cpu-7;21476@kitt;5636;0.0;1
0;cpu-agg;21476@kitt;5837;0.32919254658385094;1
0;cpu-0;21476@kitt;5837;0.3;1
0;cpu-1;21476@kitt;5837;0.09523809523809523;1
0;cpu-2;21476@kitt;5837;1.0;1
0;cpu-3;21476@kitt;5837;0.14285714285714285;1
0;cpu-4;21476@kitt;5837;0.5263157894736842;1
0;cpu-5;21476@kitt;5837;0.2;1
0;cpu-6;21476@kitt;5837;0.3;1
0;cpu-7;21476@kitt;5837;0.05;1
0;cpu-agg;21476@kitt;6037;0.27672955974842767;1
0;cpu-0;21476@kitt;6037;0.15789473684210525;1
0;cpu-1;21476@kitt;6037;0.10526315789473684;1
0;cpu-2;21476@kitt;6037;1.0;1
0;cpu-3;21476@kitt;6037;0.10526315789473684;1
0;cpu-4;21476@kitt;6037;0.35;1
0;cpu-5;21476@kitt;6037;0.05263157894736842;1
0;cpu-6;21476@kitt;6037;0.10526315789473684;1
0;cpu-7;21476@kitt;6037;0.3181818181818182;1
0;cpu-agg;21476@kitt;6238;0.09433962264150943;1
0;cpu-0;21476@kitt;6238;0.05;1
0;cpu-1;21476@kitt;6238;0.14285714285714285;1
0;cpu-2;21476@kitt;6238;0.21052631578947367;1
0;cpu-3;21476@kitt;6238;0.19047619047619047;1
0;cpu-4;21476@kitt;6238;0.0;1
0;cpu-5;21476@kitt;6238;0.09523809523809523;1
