callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
2361;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;30;7
2367;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;175;55;7
2368;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;235;7
2366;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;281;49;7
2370;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;411;7
2365;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;382;48;7
2371;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;527;7
2364;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;483;48;7
2372;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;580;7
2363;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;589;42;7
2374;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;648;7
2362;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;690;41;7
2377;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;748;7
2375;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;166;665;7
2380;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;870;7
2373;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;325;606;7
2381;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;972;7
