callId;cpuId;processId;timeStamp;utilization;numUsers
Long;String;String;Long;Double;Integer
0;cpu-agg;12071@kitt;732;0.21836228287841192;1
0;cpu-0;12071@kitt;732;0.08163265306122448;1
0;cpu-1;12071@kitt;732;0.02040816326530612;1
0;cpu-2;12071@kitt;732;0.04;1
0;cpu-3;12071@kitt;732;0.02040816326530612;1
0;cpu-4;12071@kitt;732;0.061224489795918366;1
0;cpu-5;12071@kitt;732;0.0784313725490196;1
0;cpu-6;12071@kitt;732;0.07692307692307693;1
0;cpu-7;12071@kitt;732;0.02040816326530612;1
0;cpu-agg;12071@kitt;1433;0.04488330341113106;1
0;cpu-0;12071@kitt;1433;0.09523809523809523;1
0;cpu-1;12071@kitt;1433;0.0;1
0;cpu-2;12071@kitt;1433;0.0;1
0;cpu-3;12071@kitt;1433;0.05;1
0;cpu-4;12071@kitt;1433;0.05;1
0;cpu-5;12071@kitt;1433;0.05;1
0;cpu-6;12071@kitt;1433;0.0;1
0;cpu-7;12071@kitt;1433;0.09523809523809523;1
0;cpu-agg;12071@kitt;1634;0.06790123456790123;1
0;cpu-0;12071@kitt;1634;0.1;1
0;cpu-1;12071@kitt;1634;0.05263157894736842;1
0;cpu-2;12071@kitt;1634;0.05;1
0;cpu-3;12071@kitt;1634;0.0;1
0;cpu-4;12071@kitt;1634;0.05;1
0;cpu-5;12071@kitt;1634;0.14285714285714285;1
0;cpu-6;12071@kitt;1634;0.047619047619047616;1
0;cpu-7;12071@kitt;1634;0.05;1
0;cpu-agg;12071@kitt;1835;0.14285714285714285;1
0;cpu-0;12071@kitt;1835;0.2857142857142857;1
0;cpu-1;12071@kitt;1835;0.15000000000000002;1
0;cpu-2;12071@kitt;1835;0.1;1
0;cpu-3;12071@kitt;1835;0.22727272727272727;1
0;cpu-4;12071@kitt;1835;0.1;1
0;cpu-5;12071@kitt;1835;0.1;1
0;cpu-6;12071@kitt;1835;0.0;1
0;cpu-7;12071@kitt;1835;0.1;1
0;cpu-agg;12071@kitt;2035;0.05;1
0;cpu-0;12071@kitt;2035;0.09523809523809523;1
0;cpu-1;12071@kitt;2035;0.05;1
0;cpu-2;12071@kitt;2035;0.1;1
0;cpu-3;12071@kitt;2035;0.05;1
0;cpu-4;12071@kitt;2035;0.0;1
0;cpu-5;12071@kitt;2035;0.0;1
0;cpu-6;12071@kitt;2035;0.047619047619047616;1
0;cpu-7;12071@kitt;2035;0.0;1
0;cpu-agg;12071@kitt;2236;0.05031446540880503;1
0;cpu-0;12071@kitt;2236;0.05263157894736842;1
0;cpu-1;12071@kitt;2236;0.09523809523809523;1
0;cpu-2;12071@kitt;2236;0.0;1
0;cpu-3;12071@kitt;2236;0.05;1
0;cpu-4;12071@kitt;2236;0.05;1
0;cpu-5;12071@kitt;2236;0.13636363636363635;1
0;cpu-6;12071@kitt;2236;0.05263157894736842;1
0;cpu-7;12071@kitt;2236;0.0;1
0;cpu-agg;12071@kitt;2436;0.06211180124223602;1
0;cpu-0;12071@kitt;2436;0.05;1
0;cpu-1;12071@kitt;2436;0.14285714285714285;1
0;cpu-2;12071@kitt;2436;0.0;1
0;cpu-3;12071@kitt;2436;0.05263157894736842;1
0;cpu-4;12071@kitt;2436;0.09523809523809523;1
0;cpu-5;12071@kitt;2436;0.05;1
0;cpu-6;12071@kitt;2436;0.05263157894736842;1
0;cpu-7;12071@kitt;2436;0.0;1
0;cpu-agg;12071@kitt;2637;0.10559006211180123;1
0;cpu-0;12071@kitt;2637;0.0;1
0;cpu-1;12071@kitt;2637;0.09523809523809523;1
0;cpu-2;12071@kitt;2637;0.3333333333333333;1
0;cpu-3;12071@kitt;2637;0.23809523809523808;1
0;cpu-4;12071@kitt;2637;0.0;1
0;cpu-5;12071@kitt;2637;0.05;1
0;cpu-6;12071@kitt;2637;0.09523809523809523;1
0;cpu-7;12071@kitt;2637;0.0;1
0;cpu-agg;12071@kitt;2837;0.03821656050955414;1
0;cpu-0;12071@kitt;2837;0.1;1
0;cpu-1;12071@kitt;2837;0.0;1
0;cpu-2;12071@kitt;2837;0.09523809523809523;1
0;cpu-3;12071@kitt;2837;0.09523809523809523;1
0;cpu-4;12071@kitt;2837;0.05;1
0;cpu-5;12071@kitt;2837;0.0;1
0;cpu-6;12071@kitt;2837;0.0;1
0;cpu-7;12071@kitt;2837;0.047619047619047616;1
