callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
2207;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;101;39;4
2210;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;184;56;4
2211;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;274;4
2209;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;291;49;4
2212;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;377;4
2208;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;393;47;4
2214;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;509;4
2213;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;121;419;4
2216;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;548;4
2215;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;123;517;4
2218;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;668;4
2217;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;664;4
2220;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;801;4
2219;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;155;709;4
2222;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;955;4
2221;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;114;851;4
