callId;operation;processId;responseTime;timeStamp;numUsers
Long;String;String;Long;Long;Integer
13782;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;100;45;7
13787;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;184;62;7
13788;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;333;7
13786;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;284;62;7
13789;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;417;7
13786;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;384;62;7
13791;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;501;7
13785;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;484;62;7
13793;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;571;7
13784;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;589;57;7
13794;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;647;7
13783;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;695;51;7
13797;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;778;7
13795;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;188;658;7
13800;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;929;7
13792;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;427;519;7
13801;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1033;7
13790;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;590;457;7
13802;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1051;7
13799;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;240;907;7
13804;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1163;7
13798;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;416;831;7
13808;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1338;7
13796;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;588;759;7
13809;org.spotter.demo.app.DummyApp.testNoProblem();12071@kitt;0;1434;7
13807;org.spotter.demo.app.DummyApp.testOLB();12071@kitt;151;1296;7
